point_type,station_name,lat,lng,member_casual,total_rides
end,Clinton St & Madison St,41.882,-87.641,casual,1390
end,Green St & Randolph St*,41.884,-87.649,casual,3054
end,Clark St & Lincoln Ave,41.916,-87.635,casual,9844
end,Racine Ave & Webster Ave,41.922,-87.659,casual,672
end,Lexington St & California Ave,41.872,-87.696,casual,103
end,Michigan Ave & Washington St,41.884,-87.625,casual,9796
end,Michigan Ave & 18th St,41.858,-87.624,casual,3392
end,State St & Harrison St,41.874,-87.628,casual,2936
end,New St & Illinois St,41.891,-87.619,casual,7958
end,Western Ave & 28th St,41.842,-87.685,casual,77
end,Normal Ave & Archer Ave,41.85,-87.641,casual,217
end,Loomis St & Jackson Blvd,41.878,-87.662,casual,1291
end,Mozart St & 55th St,41.794,-87.695,casual,44
end,Fairfield Ave & 44th St,41.814,-87.693,casual,188
end,Western Ave & 43rd St,41.816,-87.685,casual,64
end,Marshfield Ave & 59th St,41.787,-87.666,casual,8
end,Washtenaw Ave & Polk St,41.871,-87.694,casual,225
end,California Ave & Marquette Rd,41.772,-87.693,casual,59
end,Rockwell/Irving Park Hub,41.954,-87.693,casual,111
end,California Ave & 23rd Pl,41.849,-87.695,casual,137
end,Halsted St & 18th St,41.858,-87.646,casual,1500
end,Canal St & Taylor St,41.87,-87.64,casual,1453
end,Morgan St & Polk St,41.872,-87.651,casual,2051
end,Franklin St & Monroe St,41.88,-87.635,casual,3275
end,Sedgwick St & Huron St,41.895,-87.638,casual,3121
end,Ashland Ave & Lake St,41.886,-87.667,casual,1813
end,Noble St & Ohio St,41.892,-87.662,casual,1206
end,Green St & Madison St,41.882,-87.649,casual,4986
end,Canal St & Adams St,41.879,-87.64,casual,4164
end,Wells St & Institute Pl,41.897,-87.634,casual,2312
end,Emerald Ave & 31st St,41.838,-87.645,casual,1113
end,Damen Ave/Coulter St,41.849,-87.676,casual,229
end,Canal St & Taylor St,41.87,-87.639,casual,1796
end,Ashland Ave & Belle Plaine Ave,41.956,-87.669,casual,820
end,Ashland Ave & 66th St,41.774,-87.664,casual,38
end,Warren Park East,42.005,-87.681,casual,326
end,Orleans St & Elm St,41.903,-87.638,casual,1438
end,Clark St & Schreiber Ave,41.999,-87.671,casual,979
end,Shore Dr & 55th St,41.795,-87.581,casual,4405
end,Ritchie Ct & Banks St,41.907,-87.626,casual,3504
end,Aberdeen St & Monroe St,41.88,-87.656,casual,1161
end,Public Rack - Kildare Ave & Washignton Blvd,41.882,-87.734,casual,6
end,Dearborn St & Maple St,41.902,-87.63,casual,1694
end,Ashland Ave & Pershing Rd,41.823,-87.666,casual,202
end,Francisco Ave & 85th St,41.739,-87.696,casual,87
end,Burnham Harbor,41.857,-87.614,casual,4434
end,Clinton St & Roosevelt Rd,41.867,-87.641,casual,2261
end,Wells St & Polk St,41.873,-87.634,casual,3246
end,Halsted St & Court Pl,41.884,-87.647,casual,316
end,Broadway & Cuyler Ave,41.955,-87.652,casual,377
end,Waveland/Wilton Corral,41.949,-87.653,casual,117
end,Pine Grove Ave & Wellington Ave,41.937,-87.641,casual,649
end,Michigan Ave & Jackson Blvd,41.879,-87.624,casual,6742
end,Lake Park Ave & 35th St,41.831,-87.609,casual,1052
end,Wabash Ave & Cermak Rd,41.853,-87.626,casual,1541
end,LaSalle St & Washington St,41.883,-87.632,casual,946
end,Rush St & Illinois St,41.891,-87.626,casual,1412
end,Rush St & Cedar St,41.902,-87.628,casual,4721
end,Public Rack - Avers Ave & Irving Park Rd,41.954,-87.724,casual,28
end,LaSalle St & Adams St,41.879,-87.632,casual,1762
end,Public Rack - Southport Ave & Webster Ave,41.922,-87.663,casual,28
end,Public Rack - Tripp Ave & North Ave,41.91,-87.733,casual,15
end,Sedgwick St & Schiller St,41.908,-87.639,casual,1427
end,Loomis St & Lexington St,41.872,-87.661,casual,2626
end,Racine Ave & 15th St,41.861,-87.657,casual,891
end,Morgan Ave & 14th Pl,41.862,-87.651,casual,1051
end,McCormick Place,41.851,-87.619,casual,4278
end,Loomis Blvd & 84th St,41.741,-87.658,casual,47
end,Clark St & 9th St (AMLI),41.871,-87.631,casual,1603
end,Hudson Ave & Armitage Ave,41.918,-87.64,casual,1249
end,Western Ave & Leland Ave,41.966,-87.689,casual,45
end,Wood St & 33rd St,41.834,-87.671,casual,129
end,Wentworth Ave & 24th St,41.85,-87.632,casual,1033
end,Public Rack - Walden Pkwy & 103rd St,41.706,-87.669,casual,14
end,Calumet Ave & 21st St,41.854,-87.619,casual,2425
end,Public Rack - Lincoln Ave & Fullteron Ave (Northwest),41.926,-87.649,casual,55
end,Halsted St & 37th St,41.827,-87.646,casual,253
end,Wentworth Ave & 33rd St,41.835,-87.632,casual,666
end,Emerald Ave & 28th St,41.844,-87.645,casual,405
end,Public Rack - Western Ave & Jarvis Ave,42.016,-87.69,casual,9
end,Public Rack - Cicero & 64th,41.776,-87.742,casual,5
end,Halsted St & 51st St,41.802,-87.645,casual,129
end,State St & 79th St,41.751,-87.624,casual,51
end,South Shore Dr & 71st St,41.766,-87.566,casual,573
end,St Clair St & Ohio St,41.892,-87.623,casual,1490
end,Public Rack - Wacker Dr & Adams St,41.879,-87.637,casual,15
end,Pulaski Rd & 54th St,41.795,-87.724,casual,40
end,Altgeld Gardens,41.657,-87.599,casual,25
end,Throop St & 52nd St,41.8,-87.657,casual,35
end,Public Rack - Sawyer Ave & Lawrence Ave,41.968,-87.709,casual,17
end,Harper Ave & 59th St,41.788,-87.588,casual,731
end,Public Rack - Clark St & Diversey Pkwy (North 2),41.933,-87.645,casual,108
end,Public Rack - Halsted St Metra Station,41.86,-87.647,casual,14
end,Major Taylor Trail & 111th St,41.692,-87.649,casual,28
end,Wentworth Ave & 63rd St,41.78,-87.63,casual,128
end,Public Rack - Kingsbury Ave & Eastman St,41.907,-87.651,casual,46
end,Public Rack - Washtenaw Ave & Devon Ave,41.998,-87.697,casual,16
end,Wallace St & 28th St,41.844,-87.642,casual,211
end,Riverside Plaza & Adams St,41.879,-87.639,casual,575
end,Public Rack - Webster Ave & Halsted St,41.922,-87.648,casual,56
end,Indiana Ave & 31st St,41.839,-87.622,casual,626
end,South Shore Dr & 67th St,41.774,-87.568,casual,429
end,Cottage Grove Ave & 83rd St,41.743,-87.605,casual,69
end,Perry Ave & 69th St,41.769,-87.628,casual,230
end,University Ave & 59th St,41.788,-87.599,casual,1518
end,Public Rack - Wells St & Wacker Dr,41.887,-87.634,casual,23
end,MLK Jr Dr & 29th St,41.842,-87.617,casual,1499
end,Franklin St & Madison St,41.881,-87.635,casual,296
end,Indiana Ave & 40th St,41.822,-87.622,casual,189
end,Halsted St & 56th St,41.793,-87.645,casual,36
end,Eggleston Ave & 115th St,41.685,-87.634,casual,40
end,Halsted St & 63rd St,41.779,-87.645,casual,52
end,Greenwood Ave & 91st St,41.728,-87.597,casual,21
end,Eggleston Ave & 111th St,41.693,-87.634,casual,43
end,Public Rack - Rush St & Oak St,41.901,-87.628,casual,93
end,Cottage Grove Ave & Oakwood Blvd,41.823,-87.607,casual,757
end,State St & Pershing Rd,41.823,-87.627,casual,74
end,DuSable Museum,41.792,-87.608,casual,214
end,Public Rack - Rush St & Ohio St,41.893,-87.626,casual,81
end,Eggleston Ave & 69th St,41.769,-87.636,casual,42
end,MLK Jr Dr & 63rd St,41.78,-87.616,casual,116
end,Michigan Ave & Jackson Blvd,41.878,-87.624,casual,61
end,State St & 54th St,41.797,-87.626,casual,52
end,Harper Ave & 55th St,41.795,-87.588,casual,973
end,Greenwood Ave & 97th St,41.719,-87.597,casual,51
end,Vincennes Ave & 79th St,41.751,-87.634,casual,38
end,Calumet Park,41.714,-87.531,casual,105
end,State St & 127th St,41.664,-87.622,casual,15
end,Burnham Greenway & 105th St,41.705,-87.528,casual,78
end,Eberhart Ave & 91st St,41.729,-87.611,casual,45
end,Calumet Ave & 71st St,41.766,-87.617,casual,33
end,Michigan Ave & 108th St,41.698,-87.621,casual,9
end,Michigan Ave & 114th St,41.687,-87.621,casual,13
end,Cottage Grove Ave & 47th St,41.81,-87.607,casual,112
end,Indiana Ave & 133rd St,41.654,-87.617,casual,10
end,Dorchester Ave & 53rd St,41.799,-87.592,casual,553
end,Wabash Ave & 83rd St,41.743,-87.623,casual,16
end,Stony Island Ave & 71st St,41.766,-87.586,casual,127
end,Bradley Park,41.718,-87.565,casual,16
end,Public Rack - Houston Ave & 91st St,41.73,-87.55,casual,29
end,Public Rack - Exchange Ave & 73rd Pl,41.763,-87.564,casual,3
end,Baltimore Ave & 87th St,41.737,-87.549,casual,39
end,Ewing Ave & Burnham Greenway,41.71,-87.536,casual,40
end,Torrence Ave & 106th St,41.703,-87.56,casual,10
end,Major Taylor Trail & 124th St,41.669,-87.637,casual,5
end,Major Taylor Trail & 115th St,41.685,-87.645,casual,33
end,Public Rack - Western Ave & 111th St - SW,41.692,-87.682,casual,3
end,Paulina Ave & 87th St,41.736,-87.666,casual,26
end,Woodlawn Ave & 75th St,41.759,-87.596,casual,24
end,Artesian Ave & Marquette Rd,41.772,-87.685,casual,39
end,Marshfield Ave & 44th St,41.814,-87.667,casual,22
end,Public Rack - Halsted St & 102nd St,41.708,-87.643,casual,6
end,Public Rack - Evans Ave & 63rd St,41.781,-87.608,casual,7
end,Wabash Ave & 49th St,41.806,-87.624,casual,47
end,Pulaski Rd & 60th St,41.784,-87.723,casual,11
end,Artesian Ave & 71st St,41.764,-87.684,casual,20
end,Public Rack - Throop St & 58th St,41.789,-87.656,casual,8
end,Seeley Ave & Garfield Blvd,41.794,-87.675,casual,34
end,Public Rack - Mulligan Ave & 56th St,41.79,-87.78,casual,7
end,Public Rack - Martin Luther King Dr & 44th St,41.814,-87.616,casual,4
end,Public Rack - Christiana Ave & 55th St,41.793,-87.708,casual,11
end,Western Ave & 62nd St,41.781,-87.683,casual,23
end,Damen Ave & Coulter St,41.85,-87.675,casual,23
end,Shedd Aquarium,41.867,-87.616,casual,1
end,Karlov Ave & Fillmore St,41.868,-87.728,casual,20
end,Public Rack - Pulaski Rd & Polk St,41.87,-87.725,casual,1
end,Public Rack - Neva Ave & Grand Ave,41.924,-87.805,casual,5
end,Central Ave & Harrison St,41.873,-87.764,casual,30
end,Public Rack - Pulaski Rd & Lake St,41.886,-87.726,casual,15
end,Public Rack - Wilbur Wright College South,41.958,-87.787,casual,6
end,Long Ave & Belden Ave,41.923,-87.761,casual,20
end,Public Rack - Milwaukee Ave & Leland Ave,41.966,-87.759,casual,6
end,Public Rack - Irving Park Rd & Menard Ave,41.953,-87.772,casual,8
end,Marmora Ave & Belmont Ave,41.938,-87.774,casual,49
end,Public Rack - Plainfield Ave & Irving Park Rd,41.952,-87.834,casual,7
end,Public Rack - Lotus Ave & Lawrence Ave,41.968,-87.764,casual,12
end,Public Rack - Kimball & Ardmore,41.987,-87.714,casual,5
end,Public Rack - Odell & Talcott,41.987,-87.81,casual,8
end,Public Rack - Hollywood Park,41.989,-87.712,casual,10
end,Public Rack - Central Ave & Lawrence Ave,41.968,-87.768,casual,18
end,Public Rack - Menard Ave & Dakin St - midblock,41.952,-87.772,casual,17
end,Public Rack - Laramie Ave & Grand Ave,41.917,-87.756,casual,5
end,Public Rack - Central Ave & Pensacola Ave,41.96,-87.767,casual,13
end,Public Rack - Cicero Ave & Altgeld St,41.926,-87.746,casual,4
end,Public Rack - Kenneth Ave & 63rd St E,41.778,-87.733,casual,1
end,Public Rack - Linder & Elston,41.984,-87.766,casual,8
end,21st St & Pulaski Rd,41.854,-87.725,casual,6
end,Public Rack - Garfield Park Conservatory,41.887,-87.717,casual,15
end,Public Rack - St Louis & Lincoln,41.996,-87.716,casual,7
end,Public Rack - Chase Ave & Touhy Ave - NE,42.015,-87.69,casual,9
end,Stewart Ave & 83rd St,41.744,-87.634,casual,15
end,Public Rack - Martin Luther King Dr & 69th St,41.769,-87.615,casual,2
end,Public Rack - Nordica Ave & Addison St,41.945,-87.803,casual,6
end,Public Rack - Irving Park Rd & Melvina Ave,41.953,-87.781,casual,1
end,Public Rack - Ford City Mall,41.757,-87.741,casual,9
end,Public Rack - 63rd St and Nagle Ave,41.778,-87.782,casual,7
end,Public Rack - Kostner Ave & Diversey Ave,41.932,-87.737,casual,5
end,Public Rack - Loomis St & Eleanor St,41.845,-87.66,casual,5
end,S Aberdeen St & W 106th St,41.701,-87.649,casual,4
end,Michigan Ave & 8th St,41.872,-87.624,casual,1
end,Public Rack - Cottage Grove Ave & 98th St,41.716,-87.604,casual,1
end,Public Rack - Cottage Grove & 84th St,41.742,-87.605,casual,4
end,Public Rack - Pullman - Planet Fitness,41.698,-87.598,casual,7
end,Commercial Ave & 97th St,41.719,-87.551,casual,15
end,Public Rack - Austin Ave & Wellington Ave,41.935,-87.776,casual,1
end,Public Rack - Chopin Park,41.943,-87.762,casual,4
end,Public Rack - Woodlawn Ave & 63rd St S,41.779,-87.596,casual,8
end,Public Rack - Oketo & Northwest Hwy,42.0,-87.812,casual,4
end,Public Rack - Pulaski Rd & 5th Ave,41.873,-87.725,casual,2
end,Public Rack - Milwaukee Ave & Waveland Ave,41.947,-87.738,casual,2
end,Public Rack - Wilbur Wright College North,41.959,-87.79,casual,1
end,Public Rack - Kostner Ave & 16th St,41.859,-87.734,casual,3
end,Public Rack - Halsted St & 63rd St,41.78,-87.641,casual,2
end,Public Rack - Damen Ave & 47th St,41.809,-87.675,casual,4
end,Public Rack - Artesian & 71st,41.765,-87.685,casual,1
end,Public Rack - Chappel Ave & 71st St,41.766,-87.575,casual,4
end,Public Rack - Waller Ave & Chicago Ave,41.895,-87.768,casual,2
end,Public Rack - Pulaski Rd & 41st,41.818,-87.724,casual,1
end,Public Rack - Western Ave & 96th St,41.719,-87.682,casual,4
end,Public Rack - Calumet Ave & 103rd St,41.707,-87.615,casual,1
end,Public Rack - Mason Ave & Archer Ave,41.794,-87.771,casual,1
end,Public Rack - Neenah & Archer,41.792,-87.785,casual,2
end,Public Rack - Central & Prescott,41.993,-87.766,casual,3
end,Public Rack - Ada St & 119th St,41.677,-87.654,casual,3
end,Public Rack - Stony Island & 87th St,41.737,-87.586,casual,1
end,Public Rack - Ozman & Talcott,41.993,-87.822,casual,1
end,Public Rack - Al Raby School,41.886,-87.715,casual,1
end,Public Rack - Marshfield Ave & 45th St,41.812,-87.666,casual,1
end,Public Rack - Sawyer Ave & 111th St,41.691,-87.702,casual,2
end,Public Rack - Neva & Foster,41.975,-87.806,casual,3
end,Public Rack - Pulaski Rd & Stevens Ave,41.991,-87.729,casual,1
end,Public Rack - Bishop St & 46th St,41.81,-87.662,casual,1
end,Public Rack - Pratt Ave & Odell Ave,42.004,-87.811,casual,1
end,Public Rack - Hamlin Ave & Grand Ave,41.904,-87.72,casual,1
end,Public Rack - Western Ave & 118th St,41.678,-87.681,casual,1
end,Public Rack - Harlem and W. 59th,41.785,-87.801,casual,2
end,Public Rack - New England Ave & Grace St,41.949,-87.798,casual,1
end,Public Rack - Milwaukee Ave & Catalpa Ave,41.977,-87.769,casual,1
end,Public Rack - Linder Ave & Belmont Ave,41.939,-87.763,casual,2
end,Public Rack - Pulaski Rd & Flournoy St,41.872,-87.725,casual,3
end,Marmora Ave & Belmont Ave,41.938,-87.779,casual,2
end,Public Rack - Devon Ave & Minnehaha Ave (east),41.997,-87.763,casual,1
end,Public Rack - Vincennes Ave & 95th Pl,41.721,-87.651,casual,1
end,Public Rack - Morgan St & 87th St,41.736,-87.648,casual,1
end,Public Rack - Michigan Ave & 96th St,41.719,-87.621,casual,2
end,Public Rack - May St & 87th St,41.736,-87.652,casual,1
end,Public Rack - Damen & 81st,41.746,-87.673,casual,1
end,Public Rack - Cottage Grove & 85th St,41.74,-87.605,casual,1
end,Public Rack - Newcastle & Archer,41.792,-87.793,casual,1
end,Public Rack - Minnehaha Ave & Devon Ave,41.997,-87.762,casual,1
end,Public Rack - Homan Ave & 26th St,41.845,-87.71,casual,1
end,Clark St & Berwyn Ave,41.978,-87.669,casual,1529
end,Orange Ave & Addison St,41.945,-87.824,casual,66
end,Public Rack - Olmstead Ave & Oliphant Ave,42.002,-87.817,casual,21
end,Oriole Ave & Irving Park Rd,41.952,-87.817,casual,35
end,Oketo Ave & Addison St,41.945,-87.812,casual,50
end,Public Rack - Ozark Ave & Addison St,41.945,-87.82,casual,3
end,Christiana Ave & Lawrence Ave,41.968,-87.712,casual,673
end,Public Rack - Norwood Park Station,41.992,-87.799,casual,16
end,Nordica Ave & Medill Ave,41.922,-87.802,casual,51
end,Sayre Ave & Diversey Ave,41.931,-87.801,casual,108
end,Merrimac Park,41.953,-87.785,casual,101
end,Milwaukee Ave & The 606,41.914,-87.683,casual,3547
end,Newcastle Ave & Irving Park Rd,41.953,-87.798,casual,22
end,Public Rack - Harriet E Sayre Public School,41.914,-87.799,casual,3
end,Shabbona Park,41.945,-87.799,casual,195
end,Kedzie Ave & Milwaukee Ave,41.93,-87.708,casual,1351
end,Wellington Ave & Mulligan Ave,41.935,-87.784,casual,58
end,Narragansett Ave & North Ave,41.909,-87.785,casual,147
end,Lincoln Ave & Melrose St,41.94,-87.67,casual,4342
end,Hyacinth Ave & Milwaukee Ave,41.993,-87.784,casual,81
end,Central Ave & Altgeld St,41.926,-87.766,casual,113
end,Keystone Ave & Montrose Ave,41.961,-87.729,casual,313
end,Kimball Ave & Belmont Ave,41.939,-87.712,casual,1607
end,Mulligan Ave & Archer Ave,41.793,-87.781,casual,51
end,Public Rack - Linder & 51st,41.8,-87.76,casual,16
end,Lawler Ave & 50th St,41.802,-87.749,casual,124
end,Public Rack - Leamington & Elston,41.978,-87.756,casual,28
end,Drake Ave & Addison St,41.947,-87.718,casual,524
end,Linder Ave & Montrose Ave,41.961,-87.765,casual,104
end,Menard Ave & Lawrence Ave,41.968,-87.773,casual,118
end,Major Ave & Addison St,41.946,-87.769,casual,20
end,Dodge Ave & Mulford St,42.023,-87.7,casual,207
end,Monitor Ave & Fullerton Ave,41.924,-87.772,casual,29
end,Elston Ave & Carmen Ave,41.974,-87.75,casual,110
end,Lynch Ave & Elston Ave,41.981,-87.761,casual,105
end,Kilbourn Ave & Irving Park Rd,41.954,-87.741,casual,158
end,Austin Blvd & Lake St,41.888,-87.774,casual,127
end,Public Rack - Austin Blvd & North Ave,41.909,-87.776,casual,30
end,Central Ave & Madison St,41.88,-87.763,casual,53
end,Austin Blvd & Madison St,41.88,-87.774,casual,140
end,Laramie Ave & Gladys Ave,41.876,-87.755,casual,11
end,Lavergne Ave & Division St,41.902,-87.751,casual,58
end,Mason Ave & Grand Ave,41.92,-87.774,casual,127
end,Long & Irving Park,41.953,-87.762,casual,96
end,Morgan St & Lake St*,41.885,-87.652,casual,3467
end,Mayfield Ave & Roosevelt Rd,41.866,-87.772,casual,51
end,Long Ave & North Ave,41.909,-87.761,casual,26
end,Wilton Ave & Belmont Ave,41.94,-87.653,casual,6708
end,Bernard St & Elston Ave,41.95,-87.714,casual,375
end,Kedzie Ave & Leland Ave,41.967,-87.708,casual,787
end,Blue Island Ave & 18th St,41.858,-87.662,casual,1725
end,Central Ave & Wellington Ave,41.935,-87.767,casual,73
end,Conservatory Dr & Lake St,41.886,-87.717,casual,271
end,Cicero Ave & Lake St,41.887,-87.745,casual,56
end,Spaulding Ave & Division St,41.903,-87.709,casual,798
end,Clark St & Grace St,41.951,-87.659,casual,4291
end,Racine Ave & Belmont Ave,41.94,-87.659,casual,3515
end,Western Ave & Leland Ave,41.966,-87.688,casual,1609
end,Long Ave & Diversey Ave,41.931,-87.761,casual,105
end,Broadway & Oakdale Ave,41.936,-87.644,casual,2214
end,Central Park Ave & Washington Blvd,41.883,-87.715,casual,72
end,Kenton Ave & Madison St,41.88,-87.741,casual,23
end,Albany Ave & Belmont Ave,41.94,-87.705,casual,286
end,Cicero Ave & Flournoy St,41.872,-87.747,casual,32
end,Mason Ave & Belmont Ave,41.938,-87.773,casual,20
end,Kilbourn Ave & Roscoe St,41.943,-87.74,casual,183
end,Keeler Ave & Roosevelt Rd,41.866,-87.73,casual,62
end,Damen Ave & Melrose Ave,41.941,-87.679,casual,1463
end,Sawyer Ave & Irving Park Rd,41.954,-87.709,casual,530
end,Public Rack - Hamlin Ave & Montrose Ave,41.961,-87.722,casual,38
end,Logan Blvd & Elston Ave,41.929,-87.684,casual,1420
end,Pulaski Rd & Eddy St,41.946,-87.731,casual,260
end,Public Rack - Elston Ave & Gunnison St,41.969,-87.741,casual,4
end,Kedzie Ave & Milwaukee Ave,41.929,-87.708,casual,2424
end,Kostner Ave & 63rd St,41.779,-87.732,casual,87
end,St Louis Ave & Norman Bobbins Pl,41.794,-87.711,casual,99
end,Theater on the Lake,41.926,-87.631,casual,17724
end,Kenneth Ave & 50th St,41.802,-87.734,casual,46
end,Paulina St & 18th St,41.858,-87.669,casual,1563
end,Broadway & Barry Ave,41.938,-87.644,casual,5758
end,Wood St & Hubbard St,41.89,-87.672,casual,1196
end,Sacramento Ave & Lyndale St,41.922,-87.702,casual,228
end,Whipple/Irving Park,41.954,-87.704,casual,264
end,California Ave & Byron St,41.952,-87.698,casual,839
end,McCormick Blvd & Devon Ave,41.997,-87.711,casual,394
end,Lincolnwood Dr & Central St,42.065,-87.715,casual,362
end,Archer Ave & Homan Ave,41.812,-87.709,casual,38
